id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230218-214246-0896-puny-soil,0.1,6.012146221997139,0.0107061690512027,0.0073706482696671,0.0476937022300975,1676756566.099614,1676764484.368502,bayesian-optimization
230218-211551-2088-late-calm,0.1,6.051382406268533,0.0132051500264855,0.0083405521080236,0.0476940605500838,1676754951.210686,1676764263.875994,bayesian-optimization
230218-223558-1877-dear-wrap,0.1123670715700224,5.311795130130884,0.2593696130554284,0.0259249408118599,0.0411021930844994,1676759758.188763,1676763851.277035,bayesian-optimization
230218-213201-9136-tall-news,0.1,4.171523776299915,1.0,0.0504522800322144,0.0569139940103206,1676755921.914714,1676761116.476135,bayesian-optimization
230219-001347-6925-live-quit,0.6495522333600677,6.20178892005784,0.0743154750840089,0.0139766419818613,0.0360776260661904,1676765627.693709,1676773566.769031,bayesian-optimization
230218-235736-5141-drab-park,0.1,7.907211415143875,0.0103655716192215,0.0056617728224349,0.0633494767627851,1676764656.515129,1676772884.50436,bayesian-optimization
230219-000144-0177-tiny-lift,0.4606936239332728,6.03046431792079,0.0425490453097872,0.0053965676646597,0.034907637910415,1676764904.018569,1676770173.09904,bayesian-optimization
230218-235429-9069-limp-belt,1.8704210312278164,5.94525993705118,0.0001,0.0144854643123126,0.0938368640541552,1676764469.907856,1676770043.065035,bayesian-optimization
230218-230058-3893-cold-west,0.1,7.900700638077824,0.0105354822613945,0.0057360843941538,0.0630648231099291,1676761258.390232,1676765645.04225,bayesian-optimization
230219-001628-8261-true-drop,0.4213560688356347,6.368193720312236,1.0,0.0286961097925457,0.0397965283757945,1676765788.827197,1676769895.21569,bayesian-optimization
230218-234654-6092-lone-link,1.837128182691601,5.929698909558762,0.0001,0.0137468236764009,0.0967194831371212,1676764014.610136,1676769260.315141,bayesian-optimization
230219-000230-5792-cool-rest,0.428547868371972,6.37037106809233,1.0,0.0292469455274332,0.0401979926165345,1676764950.580345,1676769087.355634,bayesian-optimization
230219-000146-7304-pink-diet,0.6485202993980749,6.202780315905858,0.0750663758145019,0.0140089974654018,0.0360479283585731,1676764906.731247,1676769033.559905,bayesian-optimization
230218-224029-3978-dead-life,1.851706536187185,5.918414649136319,0.0001,0.0140882315374333,0.096045465788935,1676760029.398793,1676768018.612952,bayesian-optimization
230218-222310-5152-lone-tool,0.1,6.355624633736489,1.0,0.0560656208272741,0.0654952985648246,1676758990.516049,1676766763.272255,bayesian-optimization
