id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230724-134439-4722-slim-will,0.2,9.0,0.2895449904913805,0.0458698106084695,0.0882977544272826,1690202679.474326,1690202747.401506,random
230724-134547-4496-both-life,0.2,9.0,0.0041002286876712,0.0025229612099574,0.1190561175511691,1690202747.452174,1690202818.595737,random
230724-134658-7444-idle-star,0.2,9.0,0.0003429028556741,5.2155436903087166e-05,0.1256388530492967,1690202818.746799,1690202888.509526,random
230724-134808-5385-kind-rule,0.2,9.0,0.2117193380232978,0.0399571429449031,0.0882792018910316,1690202888.540734,1690202955.06767,random
230724-134915-1021-wide-code,0.2,9.0,0.0109444415569118,0.0072545049000892,0.1075253317650893,1690202955.112418,1690203023.949137,random
230724-135023-9812-vain-king,0.2,9.0,0.0002530746455535,2.9947556728751976e-05,0.1256650360379086,1690203023.982935,1690203091.923161,random
230724-135131-9617-dark-name,0.2,9.0,0.0005015411165225,0.0001033156328281,0.1255493424787418,1690203091.963414,1690203157.574911,random
230724-135237-6269-cold-beer,0.2,9.0,0.0004754399339611,9.39733330114484e-05,0.1255681557877498,1690203157.628613,1690203225.114003,random
230724-135345-1395-both-gain,0.2,9.0,0.0697799283888509,0.0237999568244381,0.0907161317424504,1690203225.141208,1690203295.03142,random
230724-135455-0554-mean-work,0.2,9.0,0.0013438035396777,0.0005302690076024,0.1243714811819552,1690203295.056918,1690203362.329769,random
230724-135602-4284-ajar-rock,0.2,9.0,0.0014516649471765,0.0005966260609127,0.1241828492413486,1690203362.471039,1690203429.755283,random
230724-135709-9062-pink-will,0.2,9.0,0.0162669455000688,0.0100553264457955,0.1022903536478692,1690203429.90879,1690203497.556593,random
230724-135817-6649-only-hold,0.2,9.0,0.0034704388347825,0.002039207370296,0.1203248106576356,1690203497.677995,1690203563.12256,random
230724-135923-1490-vast-wine,0.2,9.0,0.0002799388651519,3.60107952006992e-05,0.1256588124178714,1690203563.151343,1690203629.421576,random
230724-140029-4619-oily-rich,0.2,9.0,0.0333431870059468,0.0161311227599208,0.0950022931681575,1690203629.463907,1690203699.838601,random
230724-140139-8928-dead-mine,0.2,9.0,0.0775672168061628,0.0250580125862799,0.090328377516122,1690203699.894485,1690203767.250863,random
230724-140247-2982-fond-menu,0.2,9.0,0.351491957090304,0.0498471026593123,0.0887019119507748,1690203767.299976,1690203836.59586,random
230724-140356-6877-same-tune,0.2,9.0,0.0076697305483428,0.00515819041712,0.1123144272409189,1690203836.693141,1690203904.13412,random
230724-140504-2461-neat-tell,0.2,9.0,0.0868688977035344,0.0264601583809724,0.0899638647933154,1690203904.248396,1690203971.372681,random
230724-140611-4453-trim-trip,0.2,9.0,0.0187425802069722,0.0111594229313282,0.1005904824869116,1690203971.447044,1690204036.675321,random
230724-140716-7050-smug-luck,0.2,9.0,0.1376287261164533,0.0328414414102367,0.0888765461565936,1690204036.707453,1690204100.797196,random
230724-140820-9272-rash-wear,0.2,9.0,0.0005068437170466,0.0001052542977234,0.1255453233879225,1690204100.929438,1690204167.45365,random
230724-140927-4759-same-edge,0.2,9.0,0.1427875251316309,0.0334042497831685,0.0888096392852292,1690204167.477545,1690204238.22982,random
230724-141038-3762-rosy-mess,0.2,9.0,0.2981241037139089,0.0464534199262168,0.0883346186944117,1690204238.392916,1690204308.610985,random
230724-141148-6404-grim-feel,0.2,9.0,0.001046134377095,0.0003579078912183,0.124868570326477,1690204308.642591,1690204381.969939,random
230724-141302-0549-trim-city,0.2,9.0,0.9523955227462044,0.0737756062153186,0.0995168633724075,1690204382.056566,1690204448.226248,random
230724-141408-3261-left-deep,0.2,9.0,0.6351370327178653,0.0634137847002828,0.093195347631607,1690204448.328251,1690204514.745044,random
230724-141514-9793-loud-mate,0.2,9.0,0.0004475398583351,8.436724410587893e-05,0.1255864724577629,1690204514.981072,1690204579.575464,random
