id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end
230725-081010-5271-long-bone,0.3,6.75,0.2,0.0123514888787565,0.0502731048416342,1690269010.527855,1690270607.146689
230725-080832-6548-aged-save,0.3,6.5,0.2,0.0140136736737314,0.0507866504317366,1690268912.655289,1690270514.148596
230725-080758-7507-mean-self,0.3,6.25,0.2,0.0172060427377939,0.0552432457684742,1690268878.751704,1690270519.71448
230725-080755-9640-nice-fall,0.3,6.0,0.2,0.019725712869208,0.0571662290623345,1690268875.964604,1690270371.282776
230725-074745-0994-tidy-kiss,0.25,7.25,0.2,0.0106167549649336,0.0521080306207148,1690267665.100152,1690270248.490144
230725-080332-3281-mean-risk,0.3,4.0,0.2,0.0467327271975484,0.081529853851102,1690268612.328653,1690270226.383699
230725-074905-1474-past-ball,0.25,11.0,0.2,0.009486028419741,0.0605723444326733,1690267745.148,1690270207.65014
230725-072322-5588-slim-boss,0.2,14.0,0.2,0.0101047778671805,0.0713718575907162,1690266202.559208,1690270124.989251
230725-074641-3628-smug-fish,0.25,10.0,0.2,0.009349257975231,0.0573697309607899,1690267601.3633,1690270049.854287
230725-080454-0643-smug-love,0.3,4.5,0.2,0.0344766887033516,0.0718372189071054,1690268694.064809,1690270083.190017
230725-060214-3585-pale-bite,0.05,7.5,0.2,0.0988185005151301,0.1230582630589996,1690261334.360044,1690269872.22445
230725-074643-0815-bold-hell,0.25,9.0,0.2,0.0091140157310366,0.0530559996369953,1690267603.081995,1690269780.202854
230725-074622-4772-firm-desk,0.25,7.75,0.2,0.0099096681809748,0.0523720890660615,1690267582.477747,1690269793.299289
230725-060053-6104-cool-link,0.05,7.25,0.2,0.0990256421423636,0.1236385295111219,1690261253.611798,1690269671.399316
230725-074603-1401-real-lack,0.25,7.5,0.2,0.0102643313107391,0.0532008092715278,1690267563.179028,1690269693.154142
230725-075941-8646-grim-tone,0.3,3.0,0.2,0.1221918110785707,0.1337894530475216,1690268381.865114,1690269656.276237
230725-074644-4333-spry-sign,0.25,8.5,0.2,0.0098077970300504,0.053592249664342,1690267604.433942,1690269505.165834
230725-074553-4588-half-lack,0.25,8.0,0.2,0.0096462388171231,0.0536500543578639,1690267553.459366,1690269325.093746
230725-071732-0267-flat-pain,0.2,12.0,0.2,0.0088143749617311,0.0686311469774297,1690265852.027185,1690269314.146592
230725-073804-3042-back-soft,0.25,5.75,0.2,0.0219719814716949,0.0558334101142829,1690267084.304657,1690268952.881971
230725-055851-7556-wary-self,0.05,6.5,0.2,0.0944941686129284,0.1169394482887184,1690261131.757183,1690269132.988142
230725-084827-9611-late-wake,0.35,9.0,0.2,0.0116602928019467,0.0555205391395264,1690271307.961853,1690273249.17516
230725-084726-0170-arid-rent,0.35,8.5,0.2,0.0110370305460821,0.0532708230588942,1690271246.017519,1690273201.251346
230725-083037-3106-sane-dead,0.3,12.0,0.2,0.0117621379363067,0.0673764467716597,1690270237.311298,1690273063.34465
230725-084719-1467-twin-draw,0.35,8.0,0.2,0.0107447227471845,0.0536447538367924,1690271239.147205,1690273041.35032
230725-084517-5112-keen-join,0.35,7.75,0.2,0.0108619703110567,0.0534824223629177,1690271117.512082,1690272848.984228
230725-084006-4040-long-boat,0.35,5.75,0.2,0.0228128206541354,0.05599948709172,1690270806.404559,1690272608.323624
230725-075804-0865-dull-bake,0.25,15.0,0.2,0.0105807661381885,0.0633745414570503,1690268284.087109,1690272653.816849
230725-084105-4214-rude-back,0.35,6.25,0.2,0.0176708659787819,0.0545036605691645,1690270865.508959,1690272631.239246
230725-084001-9512-calm-fill,0.35,6.0,0.2,0.0203920075277274,0.0572855791579876,1690270802.055999,1690272516.855987
230725-084224-6455-weak-dirt,0.35,6.5,0.2,0.0145521662520562,0.0508464145338579,1690270944.6461,1690272620.977595
230725-082748-0909-thin-file,0.3,11.0,0.2,0.0110076648471941,0.0610511671555465,1690270068.091809,1690272575.864492
230725-083721-0245-bold-plan,0.35,5.0,0.2,0.0286553359203058,0.056979860466141,1690270641.025121,1690272569.272465
