id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230209-061347-0195-wavy-mate,1.2240514584703224,10.454989419562423,0.6959239171124268,0.1009195942105866,0.1151248980123024,1675923227.039988,1675926555.551206,random
230209-061203-6193-deep-meal,1.8869728147406184,5.985464800053521,0.3885010280246043,0.1171532677384408,0.1265103058761928,1675923123.620327,1675926405.695586,random
230209-060134-3888-aged-knee,1.539857611005744,8.324550333788725,0.3349072574834039,0.1038538240541408,0.1160617889458688,1675922494.389856,1675926118.023,random
230209-060121-0000-safe-feel,1.2539212175895271,12.2860671058594,0.1156532172516015,0.0661882563645622,0.1006680351508089,1675922481.000802,1675925839.750393,random
230209-043623-6515-deep-fuel,1.6282112685997672,10.99987095812138,0.0319960895757683,0.0738615823601606,0.118819061523278,1675917383.652531,1675925131.440199,random
230209-043623-4189-dual-dark,1.882891807391996,8.44500914357629,0.6044672777898489,0.1461285251125602,0.1538011322766498,1675917383.419811,1675925129.671368,random
230209-074306-5378-next-rock,1.3728538040346503,6.91665265643455,0.0206462544164663,0.0445036529528293,0.0761982026524412,1675928586.53888,1675934062.353324,random
230209-073851-6158-mean-burn,0.3911521931819901,11.306824663963786,0.0013881389935774,0.001675462556162,0.1568984857236824,1675928331.618595,1675932674.399814,random
230209-064753-6847-wiry-camp,0.7993265318021683,13.919564905985892,0.3642638563089729,0.0649705740916689,0.0973700067719343,1675925273.691658,1675932668.773255,random
230209-064748-0775-each-golf,1.0860165588287878,5.576494176273034,0.0082262050666873,0.0555207923947273,0.0908360946659364,1675925268.078426,1675932651.627926,random
230209-072513-3007-twin-sick,1.5368644772615985,12.98221460280412,0.0206660353815687,0.0672454146026198,0.1283235826109496,1675927513.493065,1675932261.60806,random
230209-071135-6897-fast-east,0.3989993684904396,7.452689402671845,0.0048888171608138,0.0119932867480377,0.1436493242622438,1675926695.690731,1675931936.51389,random
230209-060739-6453-trim-tune,1.6629222257013647,12.29159864832718,0.1519859978339111,0.1139848461576298,0.1320612240917102,1675922859.646513,1675930586.40635,random
230209-065917-6015-dull-page,1.1867770475652557,8.377865453416472,0.8116577932153196,0.091543971139706,0.1034291060519178,1675925957.602336,1675930379.456101,random
230209-070833-4007-evil-coat,0.3444377937869851,3.433710720674684,0.590282333790984,0.1136609907961092,0.114295860923939,1675926513.401593,1675929776.890955,random
230209-070348-0277-pink-hunt,0.7175488316270432,8.658362060953053,0.0014956509595849,0.0047932743893774,0.1763996170288876,1675926228.028722,1675929669.912024,random
230209-084603-7297-next-path,0.1318836476291338,11.64461147137073,0.0124222037001135,0.0455158351480864,0.1138946071605289,1675932363.730624,1675938699.370928,random
230209-085303-2214-cool-pick,1.9771783175163995,6.914001945535401,0.0048321347324328,0.0542650490633097,0.0854076692581684,1675932783.222534,1675938144.855545,random
230209-081818-3934-glum-debt,0.2422400139118823,2.421797842553458,0.0368464890179366,0.2148016320737222,0.2139720765902223,1675930698.394281,1675936269.380989,random
