id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230628-164435-9637-each-boss,0.35,9.5,0.0146567741763233,0.1047171996968067,0.6155524401287934,1687967075.964977,1687974230.625546,random
230628-164510-2193-tidy-jump,0.35,9.5,0.000442883691303,0.0536145790470829,4.277127572540204,1687967110.220388,1687974191.626632,random
230628-164353-7648-wise-case,0.35,9.5,0.0002309429646,0.0440206988102543,6.200356174075857,1687967033.765872,1687974085.32435,random
230628-171945-3508-wavy-feel,0.35,9.5,0.0013843849903761,0.0701729800795271,2.4765791085837394,1687969185.351956,1687973635.644619,random
230628-171949-4259-gray-exam,0.35,9.5,0.1733682791689478,0.1489745825315108,0.4838940883847704,1687969189.426947,1687973644.459528,random
230628-171134-2472-icky-foot,0.35,9.5,0.0048519060414151,0.0884025844552945,1.179557885294128,1687968694.248455,1687973529.278962,random
230628-171223-3070-worn-golf,0.35,9.5,0.2522159064739688,0.1577043597098187,0.4749921968031135,1687968743.318125,1687973526.392119,random
230628-171142-9057-open-form,0.35,9.5,0.0500565296723937,0.1244334792989568,0.4636811719825576,1687968702.924438,1687973494.207457,random
230628-165904-3635-rash-base,0.35,9.5,0.0019934758387395,0.0754490517596674,2.050068163238039,1687967944.364333,1687972179.947521,random
230628-165902-5825-dull-rule,0.35,9.5,0.1324229434941913,0.1431481739604012,0.4825780663791237,1687967942.583227,1687972126.149121,random
230628-185805-9773-arid-sand,0.35,9.5,0.0002514206788993,0.045266498672881,5.900048457726024,1687975086.011409,1687981069.433858,random
230628-193051-1529-taut-mail,0.35,9.5,0.0004157635213506,0.0526854518699514,4.425358438736882,1687977051.157717,1687980967.635972,random
230628-184005-8594-slow-sock,0.35,9.5,0.0007272994347998,0.0608572515741714,3.342780120502141,1687974005.862045,1687980431.02505,random
230628-192556-2950-live-lock,0.35,9.5,0.5715091384571795,0.1792785562981867,0.4291782145892178,1687976756.295767,1687980447.965377,random
230628-183934-7129-tiny-beer,0.35,9.5,0.0016305698016511,0.0725396733029709,2.281555983931299,1687973974.71376,1687980254.961164,random
230628-190817-9850-that-bake,0.35,9.5,0.0012727206788841,0.0689573984418933,2.5793274662814367,1687975698.783273,1687978772.839743,random
230628-181701-6602-wiry-save,0.35,9.5,0.4209254712763345,0.1708728000516012,0.448034600024242,1687972621.660943,1687976949.501945,random
230628-181730-8087-taut-play,0.35,9.5,0.0001896776278032,0.0411691536652473,6.94506334428156,1687972650.809488,1687976876.527905,random
230628-193616-5619-oval-text,0.35,9.5,0.4347066843717223,0.1717422705611164,0.4460626056869593,1687977376.568205,1687983117.337458,random
230628-193612-2151-high-fail,0.35,9.5,0.000135700152161,0.0365368401582543,8.329775277167155,1687977372.215803,1687983150.2089,random
230628-213822-9277-used-rush,0.35,9.5,0.0010450223919476,0.0661078321786058,2.829100324823831,1687984704.009171,1687987977.621644,random
230628-215141-5899-busy-menu,0.35,9.5,0.0244846973899147,0.1125807841932965,0.5128576488547791,1687985501.594719,1687989295.88579,random
230628-210035-4805-free-role,0.35,9.5,0.0018661409457901,0.0744928043581438,2.125136772279877,1687982435.512105,1687989027.871443,random
230628-205034-8015-easy-face,0.35,9.5,0.2062160384652137,0.1529183335879251,0.4812911474308031,1687981834.814563,1687988529.934675,random
230628-204812-3592-huge-cold,0.35,9.5,0.0001118186727307,0.0340686885809491,9.16452211291678,1687981692.372565,1687988454.523264,random
230628-204910-7248-kind-roof,0.35,9.5,0.75261331014773,0.1871203912407433,0.4130331920972055,1687981750.725688,1687988408.540364,random
230628-233448-8366-real-mine,0.35,9.5,0.005061248260464,0.0890202287280589,1.1468869797765953,1687991688.848962,1687997625.21446,random
