id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230628-183627-9190-hard-unit,0.4,12.0,0.0004036707351495,0.0923908271186875,2.140683411228573,1687973787.926373,1687977696.299885,random
230628-183627-4171-lame-town,0.4,12.0,0.0003716895686426,0.0911829738534516,2.2714834078365413,1687973787.418055,1687977687.733084,random
230628-204446-0998-wary-give,0.4,12.0,0.5982982198268278,0.2165557647446576,0.4287256763953938,1687981486.100808,1687986183.038105,random
230628-204429-8081-cute-roof,0.4,12.0,0.4843163473105352,0.2121592060896789,0.4359822594105186,1687981469.821722,1687986169.448367,random
230628-194841-5222-safe-bill,0.4,12.0,0.0011117918160164,0.1080583358588691,1.2194722750372422,1687978122.608151,1687981992.483235,random
230628-194831-4223-half-salt,0.4,12.0,0.0001010744757785,0.0753548219400147,5.751342984704309,1687978112.700835,1687981980.051768,random
230628-190723-3392-hard-back,0.4,12.0,0.0002715922107585,0.0867633448100134,2.857176399226322,1687975643.343096,1687981683.506099,random
230628-190614-1127-neat-exit,0.4,12.0,0.0218073611029353,0.1543739150765533,0.7449634633409501,1687975574.119601,1687981610.545696,random
230628-190620-9381-bold-boss,0.4,12.0,0.6807968369328393,0.2193784166373494,0.424256476739754,1687975580.940518,1687981524.032232,random
230628-210521-9596-fair-food,0.4,12.0,0.0009870337082941,0.1061820237796512,1.266747788687138,1687982721.960433,1687985846.089053,random
230628-204313-8778-fond-unit,0.4,12.0,0.8733973176707914,0.2251703605159619,0.4158266823098026,1687981393.881906,1687985095.38543,random
230628-204309-3072-poor-pain,0.4,12.0,0.0001965167303019,0.0825529455826299,3.631126239250369,1687981389.307992,1687985086.997675,random
230628-202407-8962-torn-meet,0.4,12.0,0.760612535358599,0.2218955591419606,0.4204552608314696,1687980247.897151,1687984647.162502,random
230628-221102-8918-wide-dish,0.4,12.0,0.022308349359537,0.1547499692958271,0.7394733960321027,1687986662.897868,1687991355.635591,random
230628-221033-4463-spry-page,0.4,12.0,0.05621498334338,0.171332224274148,0.5646601869298183,1687986633.453731,1687991342.882721,random
230628-221031-1871-calm-salt,0.4,12.0,0.0197242887712993,0.1527282883911775,0.7694645934389441,1687986631.187927,1687991297.775472,random
230628-214306-3318-calm-line,0.4,12.0,0.795087794820285,0.2229284794376256,0.4189544727535619,1687984986.356644,1687991278.122936,random
230628-220426-2411-evil-note,0.4,12.0,0.0239239963455435,0.1559167902192234,0.7227648942465352,1687986266.243877,1687989684.379984,random
230628-215837-0486-thin-loan,0.4,12.0,0.0176408936302497,0.1509278345442919,0.796821229182214,1687985917.04956,1687989434.684041,random
230628-215143-5218-left-bank,0.4,12.0,0.5458646049429812,0.2146166952752733,0.431892170285512,1687985503.522732,1687989238.875391,random
230628-205943-3278-rosy-suit,0.4,12.0,0.7517995245221928,0.2216265626906721,0.4208519887825212,1687982383.349589,1687988944.944014,random
230628-205849-2233-blue-poem,0.4,12.0,0.0965210023194992,0.1817101612476111,0.5097201804991703,1687982329.238535,1687988875.751596,random
230628-205854-5623-this-file,0.4,12.0,0.0341764589445817,0.1621006443909912,0.6449872463711498,1687982334.564204,1687988779.188651,random
230628-234227-8167-this-step,0.4,12.0,0.0001514616464037,0.0794759703002314,4.387151360426548,1687992149.022863,1687998242.796258,random
230628-233644-6186-glum-risk,0.4,12.0,0.0001096116761004,0.076110790131012,5.464590874661597,1687991804.649582,1687996880.731919,random
230628-232551-1005-high-mail,0.4,12.0,0.1210973249879541,0.1860311473822642,0.49360262394147,1687991151.407287,1687996472.77075,random
230628-230156-5839-sour-lady,0.4,12.0,0.0003054493247053,0.0883836353487794,2.620355113789011,1687989716.585563,1687996274.93866,random
230628-230052-0805-drab-sick,0.4,12.0,0.0001216763070437,0.0771378383400737,5.103265071169321,1687989652.08603,1687996214.580007,random
230628-230329-4989-full-soup,0.4,12.0,0.2334165271654121,0.1982475070484602,0.4610741583747177,1687989809.528584,1687996175.697153,random
230628-230045-1373-loud-tree,0.4,12.0,0.0011217580876324,0.1081989688007467,1.2163545534022826,1687989645.146708,1687996127.55356,random
230628-232522-3748-taut-back,0.4,12.0,0.0008039007584173,0.1029506337473998,1.379887178467286,1687991122.394026,1687995321.968501,random
230629-013144-2171-soft-mess,0.4,12.0,0.5369434708458054,0.2142735893542368,0.4324587377773136,1687998705.467842,1688003723.273959,random
230629-010921-0645-lost-side,0.4,12.0,0.0052447136068747,0.1321966909389188,0.9913908360942856,1687997361.077038,1688003641.128948,random
230629-010919-6431-firm-sell,0.4,12.0,0.0795139697165253,0.1779872448423815,0.5263701698179656,1687997359.652226,1688003630.051468,random
230628-234627-3823-oval-oven,0.4,12.0,0.0002481443557527,0.0855493876100702,3.054702073646426,1687992389.427631,1687998684.343034,random
230629-010635-0663-sour-play,0.4,12.0,0.0091500712345548,0.1407348729073649,0.9337504966246666,1687997195.093576,1688003426.937841,random
230629-010625-9220-soft-test,0.4,12.0,0.0073895509931208,0.1374666192615606,0.9619776890734276,1687997185.935221,1688003414.666986,random
230629-010554-1566-lame-tale,0.4,12.0,0.000876862361979,0.1043170802209159,1.326387864679227,1687997154.157842,1688003331.335128,random
230629-010536-1547-this-hope,0.4,12.0,0.0194801549523984,0.1525259481663498,0.7725194384589118,1687997136.167595,1688003316.810348,random
230629-013208-3551-icky-fuel,0.4,12.0,0.0788269394442173,0.1778202429758834,0.527186978461855,1687998728.355776,1688000577.356179,random
230628-234731-2400-vast-belt,0.4,12.0,0.0118290815409699,0.1446708799900365,0.8878718055062367,1687992451.248449,1687998750.256872,random
230629-025933-5030-true-fire,0.4,12.0,0.0036130755814726,0.1264329873656495,1.0172106719505205,1688003973.504237,1688011350.859603,random
230629-025932-5564-sick-song,0.4,12.0,0.0120926705965262,0.1450104664264904,0.8833729854763913,1688003972.564544,1688011276.328891,random
230629-025931-8994-mild-bill,0.4,12.0,0.0320172568350604,0.1609393079995046,0.6580613823686431,1688003971.900435,1688011238.349959,random
230629-025838-5277-dark-wrap,0.4,12.0,0.2049588217732669,0.1958486304393617,0.4662923650211736,1688003918.535747,1688011052.070494,random
