id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end
230320-142209-9770-rich-beer,0.05,7.5,0.8431682747262083,0.2295557796595141,0.2307604455503717,1679322129.977838,1679327162.67511
230320-141603-4480-calm-copy,0.05,7.25,0.8431682747262083,0.2165951780803738,0.2179358051705896,1679321763.448916,1679326764.047278
230320-141104-4082-full-gear,0.05,6.5,0.8431682747262083,0.2182678405115339,0.2193063353242275,1679321464.411256,1679326541.238492
230320-141105-2271-ripe-hate,0.05,6.0,0.8431682747262083,0.2312221201704364,0.2323704021769967,1679321465.228102,1679326493.133211
230320-141043-3614-that-wing,0.05,4.5,0.8431682747262083,0.2357888297890377,0.2362810868740152,1679321443.363246,1679326300.387479
230320-141044-0302-hard-song,0.05,4.0,0.8431682747262083,0.2357888297890435,0.236281086874015,1679321444.030893,1679326236.03355
230320-141043-2879-open-life,0.05,3.0,0.8431682747262083,0.2357888297890435,0.236281086874015,1679321443.2886,1679326230.83042
230320-141128-0932-some-rate,0.05,7.0,0.8431682747262083,0.2201021123381317,0.2212145090357442,1679321488.094383,1679326205.072484
230320-142916-6686-real-town,0.05,7.75,0.8431682747262083,0.2150830938565139,0.2163520361441735,1679322556.669489,1679325957.666076
230320-141126-2209-slow-shot,0.05,6.75,0.8431682747262083,0.2244906534750694,0.2253618891760261,1679321486.221747,1679325300.001903
230320-141124-0972-real-most,0.05,3.5,0.8431682747262083,0.2357888297890479,0.2362810868740409,1679321484.097909,1679325226.973209
230320-141106-3968-zany-gold,0.05,2.5,0.8431682747262083,0.2357888297890479,0.2362810868740409,1679321466.397442,1679325117.161047
230320-141100-4498-grim-gene,0.05,5.25,0.8431682747262083,0.2348680074539354,0.2355665476447176,1679321460.453161,1679325083.382073
230320-141103-3451-soft-wife,0.05,6.25,0.8431682747262083,0.2261701788293529,0.2269338688479875,1679321463.345836,1679324476.704303
230320-141042-4885-nice-pace,0.05,5.75,0.8431682747262083,0.2341286307970474,0.2347551537112175,1679321442.489179,1679324376.532302
230320-154742-6394-lean-tell,0.1,4.5,0.8431682747262083,0.2357888297889985,0.2362810868740151,1679327262.701966,1679332112.194682
230320-152728-7795-late-army,0.05,12.0,0.8431682747262083,0.2245886054364541,0.2262040460772696,1679326048.780552,1679329072.408227
230320-151358-9479-true-cake,0.05,9.0,0.8431682747262083,0.2338180493895623,0.2355864346113906,1679325238.948833,1679329042.041147
230320-141529-7872-kind-tear,0.05,5.0,0.8431682747262083,0.2357854870135424,0.2362833700629404,1679321729.789051,1679328261.037378
230320-150258-5178-wide-dear,0.05,8.5,0.8431682747262083,0.2146170948210457,0.2158321381064928,1679324578.518754,1679327606.216303
230320-150114-8735-that-push,0.05,8.0,0.8431682747262083,0.2150704694122864,0.216228041444078,1679324474.87427,1679327526.517945
230320-161924-3337-posh-gold,0.1,6.0,0.8431682747262083,0.2265307325747587,0.2283507871609879,1679329164.334414,1679332069.098814
