id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230629-065342-1456-fast-hire,0.3,7.25,0.0804944669141805,0.0229107705668529,0.1696001918808566,1688018022.173855,1688021844.082785,random
230629-062759-3363-lost-time,0.3,7.25,0.0060090394590482,0.0026445018945647,0.179057189594309,1688016479.349301,1688021400.965057,random
230629-064521-3557-same-king,0.3,7.25,0.0016011601638241,0.0007809472037504,0.1899146420996579,1688017521.35656,1688021492.677623,random
230629-062801-7757-zany-edge,0.3,7.25,0.0003736696682748,0.0001165083871245,0.1969216549569357,1688016481.780542,1688021348.845328,random
230629-051312-2232-tall-bake,0.3,7.25,0.0531985058301755,0.0165706431493707,0.1671784091769608,1688011992.227482,1688020039.367924,random
230629-051310-9293-bare-type,0.3,7.25,0.052532516544859,0.0164021861314389,0.1671445054229681,1688011990.940065,1688020020.486262,random
230629-070032-5655-tiny-hold,0.3,7.25,0.0003124714177348,8.692484182857485e-05,0.1974107410278832,1688018432.566548,1688023728.672986,random
230629-070636-4537-tiny-fact,0.3,7.25,0.0034413603569324,0.0016309079102228,0.1839151877905652,1688018796.479614,1688022879.340508,random
230629-070912-1528-that-half,0.3,7.25,0.0001588253247509,2.746624652877896e-05,0.1985247845236901,1688018952.153609,1688022774.316725,random
230629-081431-3583-taut-boat,0.3,7.25,0.0011166121506099,0.0005263765172884,0.192172465157765,1688022871.359165,1688027753.849553,random
230629-073433-9559-calm-mine,0.3,7.25,0.0013689562979104,0.0006610144550075,0.190945199225926,1688020473.972008,1688027542.92235,random
230629-073414-2116-live-rich,0.3,7.25,0.0034315148998447,0.0016267199162779,0.1839398559747998,1688020454.21272,1688027494.54839,random
230629-082257-6760-glum-name,0.3,7.25,0.0001486291673665,2.457582454615957e-05,0.1985841622318769,1688023377.699807,1688027484.911271,random
230629-071125-0757-both-snow,0.3,7.25,0.0661924456382844,0.019719956682534,0.1681610932165891,1688019085.076668,1688027206.275593,random
230629-081939-1829-rude-time,0.3,7.25,0.0012203520523688,0.0005822864508356,0.1916527818692481,1688023179.185561,1688026970.474445,random
230629-080028-0937-safe-blow,0.3,7.25,0.6790015059264912,0.0808206613501311,0.1927677035016805,1688022028.196036,1688025947.29787,random
230629-080737-7364-loud-road,0.3,7.25,0.1037139086847111,0.0275757191232756,0.1719690002485317,1688022457.73727,1688025977.780577,random
230629-075654-9422-bony-mark,0.3,7.25,0.5717856951009959,0.0744972810331274,0.1896192093365676,1688021815.039137,1688025237.422344,random
230629-094433-0390-rosy-neat,0.3,7.25,0.774281550579136,0.0858610819850787,0.1956925315257545,1688028273.04561,1688036994.24674,random
230629-094050-7144-flat-belt,0.3,7.25,0.8289977850251827,0.0885555533988832,0.1974159737027209,1688028050.718044,1688036866.272981,random
230629-094011-4190-good-gene,0.3,7.25,0.0024861225010991,0.0012087061885202,0.1866325378251095,1688028011.420024,1688036811.554019,random
230629-093951-3679-huge-math,0.3,7.25,0.9187182059051192,0.0927095798017375,0.2002885770733958,1688027991.368623,1688036729.668356,random
230629-093951-8243-firm-goal,0.3,7.25,0.0298443684919163,0.0102155417892388,0.1679651210408072,1688027991.825388,1688036649.360104,random
230629-093657-8108-fake-pull,0.3,7.25,0.1361308677030281,0.0332451107936636,0.1747002455732776,1688027817.867239,1688035899.440363,random
230629-093543-8831-lost-duty,0.3,7.25,0.0011573906998743,0.0005484476186752,0.1919654674408286,1688027743.886169,1688035872.886556,random
230629-092047-7102-worn-goal,0.3,7.25,0.0122170590301143,0.0047825259974725,0.1735108687868164,1688026847.722861,1688030386.699954,random
230629-090326-6348-keen-iron,0.3,7.25,0.000447524495124,0.0001547791384368,0.1963400459689045,1688025806.727807,1688029050.110215,random
230629-083931-4825-bare-move,0.3,7.25,0.0278725257860648,0.0096356553020146,0.1683001222966653,1688024371.483463,1688028824.631616,random
230629-121818-7074-icky-harm,0.3,7.25,0.0455371915667879,0.0145887528380743,0.1669363988956466,1688037498.728854,1688046314.456591,bayesian-optimization
230629-121734-7257-rare-gear,0.3,7.25,0.0456344236473907,0.0146145197649845,0.1669371582391715,1688037454.727076,1688046282.561286,bayesian-optimization
230629-121735-4867-sore-wood,0.3,7.25,0.0001729477219042,3.172833731905697e-05,0.1984382033897533,1688037455.48768,1688046270.709465,bayesian-optimization
230629-121637-8706-wise-rice,0.3,7.25,0.0002280712850937,5.0973002257864775e-05,0.19806099325628,1688037397.871488,1688046080.420446,bayesian-optimization
230629-121639-0940-neat-many,0.3,7.25,0.0061407425638616,0.0026933072844097,0.1788713725928734,1688037399.095306,1688046013.143988,bayesian-optimization
230629-121638-6730-ripe-skin,0.3,7.25,0.079875165772011,0.0227780426292787,0.1695352788794116,1688037398.674261,1688045855.060498,bayesian-optimization
230629-120104-8503-live-lack,0.3,7.25,0.0014662807866761,0.0007117278231318,0.1905028305573741,1688036464.863329,1688044459.944606,random
230629-113053-3292-dark-loss,0.3,7.25,0.0008168185667358,0.0003606198667175,0.1938252769756702,1688034653.3323,1688039397.849383,random
230629-112952-3647-pink-mine,0.3,7.25,0.0060576905252093,0.0026625580947004,0.1789880019335704,1688034592.365519,1688039387.850061,random
230629-113038-4542-high-file,0.3,7.25,0.0139518612221729,0.0053458105356281,0.1726014123421666,1688034638.455057,1688038974.031452,random
230629-145517-2767-half-role,0.3,7.25,0.2394356388121575,0.0471425024022834,0.1798940154808392,1688046917.277972,1688055775.267779,bayesian-optimization
230629-145517-6234-weak-lack,0.3,7.25,0.0459384844413312,0.01469499368673,0.1669399680901782,1688046917.624488,1688055771.212348,bayesian-optimization
230629-145423-2954-lame-rope,0.3,7.25,0.1024443496555681,0.0273351522459427,0.1718465562430094,1688046863.298176,1688055605.22743,bayesian-optimization
230629-145420-5923-ripe-deal,0.3,7.25,0.0443761984265199,0.0142798415681424,0.1669326850234718,1688046860.593194,1688055382.243121,bayesian-optimization
230629-145419-9285-wide-idea,0.3,7.25,0.0452488832961644,0.0145122554555771,0.1669345485936104,1688046859.930026,1688055345.744416,bayesian-optimization
230629-145422-6468-real-wait,0.3,7.25,0.0013012811034368,0.0006253581883706,0.1912623847226729,1688046862.64792,1688055332.866787,bayesian-optimization
