id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230704-152118-4919-soft-mall,0.4,12.0,0.0015422886384795,0.0144270245926372,0.2758873747606308,1688480478.492697,1688488550.827385,random
230704-174528-3147-tart-role,0.4,12.0,0.0290836835652124,0.0431530391723649,0.1668919471087099,1688489128.315436,1688497081.350286,random
230704-171826-9393-sour-half,0.4,12.0,0.0001247202130721,0.0060173137302271,0.9885248275433148,1688487507.628466,1688496535.77632,random
230704-151821-6790-wary-gain,0.4,12.0,0.0009966725826494,0.0120181858474077,0.337879954462683,1688480301.765566,1688490156.96578,random
230704-155223-1583-both-cake,0.4,12.0,0.0006008971709217,0.0097700549017913,0.447961221021721,1688482343.159294,1688489825.99373,random
230704-201146-9478-bold-ring,0.4,12.0,0.0001814852108603,0.0065673360661788,0.8267609758766609,1688497906.948806,1688507383.108947,random
230704-172742-8041-next-seat,0.4,12.0,0.0038513527323428,0.0210073517274286,0.2180477521764064,1688488062.80479,1688516973.562638,random
230704-172742-8385-posh-text,0.4,12.0,0.000616472206988,0.0098698791418689,0.4415969112376263,1688488062.839101,1688516912.207811,random
230704-215740-8630-rich-park,0.4,12.0,0.0018518635699704,0.015570470317205,0.2583852649940982,1688504260.863879,1688516576.559387,random
230704-213139-0200-rash-hell,0.4,12.0,0.0002003235363269,0.0067406516800231,0.7875399309115241,1688502699.035345,1688513263.351323,random
230704-212606-6306-damp-sock,0.4,12.0,0.0077280516797618,0.027555518867523,0.1948346388745058,1688502366.631238,1688509826.930624,random
230705-015224-2882-ripe-rice,0.4,12.0,0.0070534863242526,0.0266192676457318,0.197870244889582,1688518344.289044,1688547262.55753,random
230705-015224-7407-mean-feed,0.4,12.0,0.0506849903292103,0.0503316907939006,0.162874792595448,1688518344.741437,1688547257.426696,random
230704-234221-4455-late-bell,0.4,12.0,0.0899825627130125,0.0578940989238066,0.1591522034748731,1688510541.446325,1688519476.783928,random
230705-023047-7524-only-team,0.4,12.0,0.0136946943843615,0.0338936075664774,0.1785304773712178,1688520647.777693,1688529105.904783,random
230705-014834-0822-ugly-blow,0.4,12.0,0.536770894235816,0.0819451458710827,0.1458300531290569,1688518114.08431,1688526731.842792,random
230704-231225-1259-tidy-deep,0.4,12.0,0.5645842080666563,0.0826685743573821,0.1456603110038734,1688508745.126594,1688522390.947583,random
230705-050212-6761-soft-goal,0.4,12.0,0.1137768482574068,0.0610218712019433,0.1572116594592892,1688529732.677855,1688538364.573958,random
230705-031221-6029-sane-rent,0.4,12.0,0.2081645493143258,0.069099386783055,0.1516861192756997,1688523141.603833,1688536366.226981,random
230705-051841-1750-full-joke,0.4,12.0,0.0036158233507161,0.0204818556377586,0.2203377708280401,1688530721.175754,1688545605.567227,random
230705-042030-8270-lost-suck,0.4,12.0,0.0010684755702238,0.0123725600482558,0.3258508022409404,1688527230.846426,1688538961.368363,random
230705-015224-5876-soft-lift,0.4,12.0,0.0008970468897081,0.0115026001623302,0.3576574437835936,1688518344.588353,1688547493.889147,random
230705-015342-0244-slow-poem,0.4,12.0,0.0021948961396241,0.0167070971029565,0.2454568965232775,1688518422.03521,1688547477.035564,random
230705-015347-2630-late-luck,0.4,12.0,0.234019238718235,0.0706583795675863,0.1506887808248736,1688518427.292937,1688547473.999201,random
230705-015224-5401-this-yard,0.4,12.0,0.0004263942784102,0.0085716206216365,0.5391819561718507,1688518344.540794,1688547365.683071,random
230705-100508-0682-vast-baby,0.4,12.0,0.0001697750439754,0.0064573814185586,0.8541599448805023,1688547908.069056,1688556344.943169,random
230705-100358-8909-kind-trip,0.4,12.0,0.0305414434172346,0.0437771198862412,0.1664317811577577,1688547838.930849,1688555507.433542,random
230705-074711-4021-fair-loan,0.4,12.0,0.0006854839568754,0.0102995450082095,0.4159752218463526,1688539631.402903,1688552969.085349,random
230705-074206-6927-bony-spot,0.4,12.0,0.1063043264651547,0.0601144286749936,0.1577985087285203,1688539326.716468,1688551467.403135,random
